553,landuse,plant_nursery
554,landuse,port
555,landuse,quarry
556,landuse,railway
557,landuse,recreation_ground
558,landuse,religious
559,landuse,reservoir
560,landuse,village_green
561,landuse,winter_sports
562,leisure,undefined
563,leisure,adult_gaming_centre
564,leisure,amusement_arcade
565,leisure,beach_resort
566,leisure,bandstand
567,leisure,bird_hide
568,leisure,common
569,leisure,dance
570,leisure,disc_golf_course
571,leisure,dog_park
572,leisure,escape_game
573,leisure,firepit
574,leisure,fishing
575,leisure,fitness_centre
576,leisure,fitness_station
577,leisure,garden
578,leisure,golf_course
579,leisure,hackerspace
580,leisure,horse_riding
581,leisure,ice_rink
582,leisure,marina
583,leisure,miniature_golf
584,leisure,nature_reserve
585,leisure,park
586,leisure,picnic_table
587,leisure,pitch
588,leisure,playground
589,leisure,slipway
590,leisure,sports_centre
591,leisure,stadium
592,leisure,summer_camp
593,leisure,swimming_area
594,leisure,swimming_pool
595,leisure,track
596,leisure,water_park
597,leisure,wildlife_hide
598,man_made,undefined
599,man_made,adit
600,man_made,beacon
601,man_made,breakwater
602,man_made,bridge
603,man_made,bunker_silo
604,man_made,campanile
605,man_made,carpet_hanger
606,man_made,chimney
607,man_made,column
608,man_made,communications_tower
609,man_made,crane
610,man_made,cross
611,man_made,cutline
612,man_made,clearcut
613,man_made,dovecote
614,man_made,dyke
615,man_made,embankment
616,man_made,flagpole
617,man_made,gasometer
618,man_made,goods_conveyor
619,man_made,groyne
620,man_made,hot_water_tank
621,man_made,kiln
622,man_made,lighthouse
623,man_made,mast
624,man_made,mineshaft
625,man_made,monitoring_station
626,man_made,obelisk
627,man_made,observatory
628,man_made,offshore_platform
629,man_made,petroleum_well
630,man_made,pier
631,man_made,pipeline
632,man_made,pump
633,man_made,pumping_station
634,man_made,reservoir_covered
635,man_made,silo
636,man_made,snow_fence
637,man_made,snow_net
638,man_made,storage_tank
639,man_made,street_cabinet
640,man_made,stupa
641,man_made,surveillance
642,man_made,survey_point
643,man_made,tailings_pond
644,man_made,telescope
645,man_made,tower
646,man_made,wastewater_plant
647,man_made,watermill
648,man_made,water_tower
649,man_made,water_well
650,man_made,water_tap
651,man_made,water_works
652,man_made,wildlife_crossing
653,man_made,windmill
654,man_made,works
655,man_made,yes
656,military,undefined
657,military,airfield
658,military,ammunition
659,military,base
660,military,bunker
661,military,barracks
662,military,checkpoint
663,military,danger_area
664,military,naval_base
665,military,nuclear_explosion_site
666,military,obstacle_course
667,military,office
668,military,range
669,military,training_area
670,military,trench
671,natural,undefined
672,natural,fell
673,natural,grassland
674,natural,heath
675,natural,moor
676,natural,scrub
677,natural,shrubbery
678,natural,tree
679,natural,tree_row
680,natural,tundra
681,natural,wood
682,natural,bay
683,natural,beach
684,natural,blowhole
685,natural,cape
686,natural,coastline
687,natural,crevasse
688,natural,geyser
689,natural,glacier
690,natural,hot_spring
691,natural,isthmus
692,natural,mud
693,natural,peninsula
694,natural,reef
695,natural,shingle
696,natural,shoal
697,natural,spring
698,natural,strait
699,natural,water
700,natural,wetland
701,natural,arch
702,natural,arete
703,natural,bare_rock
704,natural,cave_entrance
705,natural,cliff
706,natural,dune
707,natural,earth_bank
708,natural,fumarole
709,natural,hill
710,natural,peak
711,natural,ridge
712,natural,rock
713,natural,saddle
714,natural,sand
715,natural,scree
716,natural,sinkhole
717,natural,stone
718,natural,valley
719,natural,volcano
720,office,undefined
721,office,accountant
722,office,adoption_agency
723,office,advertising_agency
724,office,architect
725,office,association
726,office,bail_bond_agent
727,office,charity
728,office,company
729,office,consulting
730,office,courier
731,office,coworking
732,office,diplomatic
733,office,educational_institution
734,office,employment_agency
735,office,energy_supplier
736,office,engineer
737,office,estate_agent
738,office,financial
739,office,financial_advisor
740,office,forestry
741,office,foundation
742,office,geodesist
743,office,government
744,office,graphic_design
745,office,guide
746,office,harbour_master
747,office,insurance
748,office,it
749,office,lawyer
750,office,logistics
751,office,moving_company
752,office,newspaper
753,office,ngo
754,office,notary
755,office,political_party
756,office,private_investigator
757,office,property_management
758,office,quango
759,office,real_estate_agent
760,office,religion
761,office,research
762,office,security
763,office,surveyor
764,office,tax
765,office,tax_advisor
766,office,telecommunication
767,office,travel_agent
768,office,union
769,office,visa
770,office,water_utility
771,office,yes
772,place,undefined
773,place,country
774,place,state
775,place,region
776,place,province
777,place,district
778,place,county
779,place,municipality
780,place,city
781,place,borough
782,place,suburb
783,place,quarter
784,place,neighbourhood
785,place,city_block
786,place,plot
787,place,town
788,place,village
789,place,hamlet
790,place,isolated_dwelling
791,place,farm
792,place,allotments
793,place,continent
794,place,archipelago
795,place,island
796,place,islet
797,place,square
798,place,locality
799,place,sea
800,place,ocean
801,power,undefined
802,power,cable
803,power,catenary_mast
804,power,compensator
805,power,connection
806,power,converter
807,power,generator
808,power,heliostat
809,power,insulator
810,power,line
811,power,busbar
812,power,bay
813,power,minor_line
814,power,plant
815,power,pole
816,power,portal
817,power,substation
818,power,switch
819,power,switchgear
820,power,terminal
821,power,tower
822,power,transformer
823,public_transport,undefined
824,public_transport,stop_position
825,public_transport,platform
826,public_transport,station
827,public_transport,stop_area
828,railway,undefined
829,railway,abandoned
830,railway,construction
831,railway,disused
832,railway,funicular
833,railway,light_rail
834,railway,miniature
835,railway,monorail
836,railway,narrow_gauge
837,railway,preserved
838,railway,rail
839,railway,subway
840,railway,tram
841,railway,halt
842,railway,platform
843,railway,station
844,railway,subway_entrance
845,railway,tram_stop
846,railway,buffer_stop
847,railway,derail
848,railway,crossing
849,railway,level_crossing
850,railway,signal
851,railway,switch
852,railway,railway_crossing
853,railway,turntable
854,railway,roundhouse
855,railway,traverser
856,railway,wash
857,railway,water_crane
858,route,undefined
859,route,bicycle
860,route,bus
861,route,canoe
862,route,detour
863,route,ferry
864,route,fitness_trail
865,route,foot
866,route,hiking
867,route,horse
868,route,inline_skates
869,route,light_rail
870,route,mtb
871,route,nordic_walking
872,route,pipeline
873,route,piste
874,route,power
875,route,railway
876,route,road
877,route,running
878,route,ski
879,route,subway
880,route,train
881,route,tracks
882,route,tram
883,route,trolleybus
884,shop,undefined
885,shop,alcohol
886,shop,bakery
887,shop,beverages
888,shop,brewing_supplies
889,shop,butcher
890,shop,cheese
891,shop,chocolate
892,shop,coffee
893,shop,confectionery
894,shop,convenience
895,shop,deli
896,shop,dairy
897,shop,farm
898,shop,frozen_food
899,shop,greengrocer
900,shop,health_food
901,shop,ice_cream
902,shop,organic
903,shop,pasta
904,shop,pastry
905,shop,seafood
906,shop,spices
907,shop,tea
908,shop,wine
909,shop,water
910,shop,department_store
911,shop,general
912,shop,kiosk
913,shop,mall
914,shop,supermarket
915,shop,wholesale
916,shop,baby_goods
917,shop,bag
918,shop,boutique
919,shop,clothes
920,shop,fabric
921,shop,fashion
922,shop,fashion_accessories
923,shop,jewelry
924,shop,leather
925,shop,sewing
926,shop,shoes
927,shop,tailor
928,shop,watches
929,shop,wool
930,shop,charity
931,shop,second_hand
932,shop,variety_store
933,shop,beauty
934,shop,chemist
935,shop,cosmetics
936,shop,drugstore
937,shop,erotic
938,shop,hairdresser
939,shop,hairdresser_supply
940,shop,hearing_aids
941,shop,herbalist
942,shop,massage
943,shop,medical_supply
944,shop,nutrition_supplements
945,shop,optician
946,shop,perfumery
947,shop,tattoo
948,shop,agrarian
949,shop,appliance
950,shop,bathroom_furnishing
951,shop,doityourself
952,shop,electrical
953,shop,energy
954,shop,fireplace
955,shop,florist
956,shop,garden_centre
957,shop,garden_furniture
958,shop,gas
959,shop,glaziery
960,shop,groundskeeping
961,shop,hardware
962,shop,houseware
963,shop,locksmith
964,shop,paint
965,shop,security
966,shop,trade
967,shop,windows
968,shop,antiques
969,shop,bed
970,shop,candles
971,shop,carpet
972,shop,curtain
973,shop,doors
974,shop,flooring
975,shop,furniture
976,shop,household_linen
977,shop,interior_decoration
978,shop,kitchen
979,shop,lamps
980,shop,lighting
981,shop,tiles
982,shop,window_blind
983,shop,computer
984,shop,electronics
985,shop,hifi
986,shop,mobile_phone
987,shop,radiotechnics
988,shop,vacuum_cleaner
989,shop,atv
990,shop,bicycle
991,shop,boat
992,shop,car
993,shop,car_repair
994,shop,car_parts
995,shop,caravan
996,shop,fuel
997,shop,fishing
998,shop,free_flying
999,shop,golf
1000,shop,hunting
1001,shop,jetski
1002,shop,military_surplus
1003,shop,motorcycle
1004,shop,outdoor
1005,shop,scuba_diving
1006,shop,ski
1007,shop,snowmobile
1008,shop,sports
1009,shop,swimming_pool
1010,shop,trailer
1011,shop,tyres
1012,shop,art
1013,shop,camera
1014,shop,collector
1015,shop,craft
1016,shop,frame
1017,shop,games
1018,shop,model
1019,shop,music
1020,shop,musical_instrument
1021,shop,photo
1022,shop,trophy
1023,shop,video
1024,shop,video_games
1025,shop,anime
1026,shop,books
1027,shop,gift
1028,shop,lottery
1029,shop,newsagent
1030,shop,stationery
1031,shop,ticket
1032,shop,bookmaker
1033,shop,cannabis
1034,shop,copyshop
1035,shop,dry_cleaning
1036,shop,e-cigarette
1037,shop,funeral_directors
1038,shop,laundry
1039,shop,money_lender
1040,shop,outpost
1041,shop,party
1042,shop,pawnbroker
1043,shop,pet
1044,shop,pet_grooming
1045,shop,pest_control
1046,shop,pyrotechnics
1047,shop,religion
1048,shop,storage_rental
1049,shop,tobacco
1050,shop,toys
1051,shop,travel_agency
1052,shop,vacant
1053,shop,weapons
1054,shop,yes
1055,sport,undefined
1056,sport,9pin
1057,sport,10pin
1058,sport,american_football
1059,sport,aikido
1060,sport,archery
1061,sport,athletics
1062,sport,australian_football
1063,sport,badminton
1064,sport,bandy
1065,sport,baseball
1066,sport,basketball
1067,sport,beachvolleyball
1068,sport,biathlon
1069,sport,billiards
1070,sport,bmx
1071,sport,bobsleigh
1072,sport,boules
1073,sport,bowls
1074,sport,boxing
1075,sport,bullfighting
1076,sport,canadian_football
1077,sport,canoe
1078,sport,chess
1079,sport,cliff_diving
1080,sport,climbing
1081,sport,climbing_adventure
1082,sport,cockfighting
1083,sport,cricket
1084,sport,crossfit
1085,sport,croquet
1086,sport,curling
1087,sport,cycle_polo
1088,sport,cycling
1089,sport,darts
1090,sport,dog_agility
1091,sport,dog_racing
1092,sport,equestrian
1093,sport,fencing
1094,sport,field_hockey
1095,sport,fitness
1096,sport,five-a-side
1097,sport,floorball
1098,sport,four_square
1099,sport,free_flying
1100,sport,futsal
1101,sport,gaelic_games
1102,sport,gaga
1103,sport,golf
1104,sport,gymnastics
1105,sport,handball
1106,sport,hapkido
1107,sport,horseshoes
1108,sport,horse_racing
1109,sport,ice_hockey
1110,sport,ice_skating
1111,sport,ice_stock
1112,sport,jiu-jitsu
1113,sport,judo
1114,sport,karate
1115,sport,karting
1116,sport,kickboxing
1117,sport,kitesurfing
1118,sport,korfball
1119,sport,krachtbal
1120,sport,lacrosse
1121,sport,martial_arts
1122,sport,miniature_golf
1123,sport,model_aerodrome
1124,sport,motocross
1125,sport,motor
1126,sport,multi
1127,sport,netball
1128,sport,obstacle_course
1129,sport,orienteering
1130,sport,paddle_tennis
1131,sport,padel
1132,sport,parachuting
1133,sport,parkour
1134,sport,paragliding
1135,sport,pelota
1136,sport,pesäpallo
1137,sport,pickleball
1138,sport,pilates
1139,sport,pole_dance
1140,sport,racquet
1141,sport,rc_car
1142,sport,roller_skating
1143,sport,rowing
1144,sport,rugby_league
1145,sport,rugby_union
1146,sport,running
1147,sport,sailing
1148,sport,scuba_diving
1149,sport,shooting
1150,sport,shot-put
1151,sport,skateboard
1152,sport,ski_jumping
1153,sport,skiing
1154,sport,snooker
1155,sport,soccer
1156,sport,speedway
1157,sport,squash
1158,sport,sumo
1159,sport,surfing
1160,sport,swimming
1161,sport,table_tennis
1162,sport,table_soccer
1163,sport,taekwondo
1164,sport,tennis
1165,sport,toboggan
1166,sport,ultimate
1167,sport,volleyball
1168,sport,wakeboarding
1169,sport,water_polo
1170,sport,water_ski
1171,sport,weightlifting
1172,sport,wrestling
1173,sport,yoga
1174,sport,zurkhaneh_sport
1175,telecom,undefined
1176,telecom,exchange
1177,telecom,connection_point
1178,telecom,distribution_point
1179,telecom,service_device
1180,telecom,data_center
1181,tourism,undefined
1182,tourism,alpine_hut
1183,tourism,apartment
1184,tourism,aquarium
1185,tourism,artwork
1186,tourism,attraction
1187,tourism,camp_pitch
1188,tourism,camp_site
1189,tourism,caravan_site
1190,tourism,chalet
1191,tourism,gallery
1192,tourism,guest_house
1193,tourism,hostel
1194,tourism,hotel
1195,tourism,information
1196,tourism,motel
1197,tourism,museum
1198,tourism,picnic_site
1199,tourism,theme_park
1200,tourism,viewpoint
1201,tourism,wilderness_hut
1202,tourism,zoo
1203,tourism,yes
1204,water,undefined
1205,water,river
1206,water,oxbow
1207,water,canal
1208,water,ditch
1209,water,lock
1210,water,fish_pass
1211,water,lake
1212,water,reservoir
1213,water,pond
1214,water,basin
1215,water,lagoon
1216,water,stream_pool
1217,water,reflecting_pool
1218,water,moat
1219,water,wastewater
1220,waterway,undefined
1221,waterway,river
1222,waterway,riverbank
1223,waterway,stream
1224,waterway,tidal_channel
1225,waterway,canal
1226,waterway,drain
1227,waterway,ditch
1228,waterway,pressurised
1229,waterway,wadi
1230,waterway,fairway
1231,waterway,dock
1232,waterway,boatyard
1233,waterway,dam
1234,waterway,weir
1235,waterway,waterfall
1236,waterway,lock_gate
1237,waterway,soakhole
1238,waterway,turning_point
1239,waterway,water_point
1240,waterway,fuel
